order_item_id,order_id,product_id,quantity,unit_price,line_total
4244,1441,157,3,146.07,438.21
4245,1441,89,3,378.86,1136.58
4246,1441,118,1,224.35,224.35
4247,1441,145,1,467.68,467.68
4248,1441,3,4,74.07,296.28
4249,1442,170,3,246.82,740.46
4250,1442,160,2,266.83,533.66
4251,1442,158,3,417.7,1253.1
4252,1442,60,4,266.91,1067.64
4253,1442,129,3,332.63,997.89
4254,1443,146,1,336.51,336.51
4255,1443,98,2,40.14,80.28
4256,1443,157,3,146.07,438.21
4257,1443,152,1,499.23,499.23
4258,1444,143,3,212.52,637.56
4259,1444,195,1,406.32,406.32
4260,1444,18,1,52.87,52.87
4261,1444,13,3,380.61,1141.83
4262,1445,162,2,466.22,932.44
4263,1445,19,1,303.84,303.84
4264,1445,12,3,142.7,428.1
4265,1445,195,2,406.32,812.64
4266,1445,93,2,450.31,900.62
4267,1446,65,2,173.39,346.78
4268,1446,36,1,89.71,89.71
4269,1446,66,4,220.21,880.84
4270,1447,10,4,352.16,1408.64
4271,1447,20,1,366.22,366.22
4272,1447,197,3,58.51,175.53
4273,1447,133,3,35.17,105.51
4274,1448,134,2,33.3,66.6
4275,1448,32,2,188.24,376.48
4276,1448,90,3,104.57,313.71
4277,1449,161,3,409.47,1228.41
4278,1449,4,1,339.97,339.97
4279,1449,180,3,22.83,68.49
4280,1450,81,2,439.61,879.22
4281,1450,38,4,192.83,771.32
4282,1450,175,4,84.98,339.92
4283,1450,184,1,449.97,449.97
4284,1450,162,2,466.22,932.44
4285,1451,79,3,439.97,1319.91
4286,1451,12,4,142.7,570.8
4287,1451,175,3,84.98,254.94
4288,1451,163,4,469.77,1879.08
4289,1451,27,4,117.81,471.24
4290,1452,22,1,44.01,44.01
4291,1452,21,4,66.79,267.16
4292,1452,40,1,343.88,343.88
4293,1452,109,2,214.67,429.34
4294,1452,14,3,350.58,1051.74
4295,1453,95,3,36.69,110.07
4296,1453,50,1,282.88,282.88
4297,1454,4,4,339.97,1359.88
4298,1454,13,1,380.61,380.61
4299,1454,170,1,246.82,246.82
4300,1454,36,1,89.71,89.71
4301,1455,169,1,427.19,427.19
4302,1455,167,3,109.26,327.78
4303,1455,88,4,482.36,1929.44
4304,1456,91,1,202.5,202.5
4305,1457,110,4,432.6,1730.4
4306,1457,79,2,439.97,879.94
4307,1457,191,2,441.3,882.6
4308,1457,52,2,449.42,898.84
4309,1457,16,3,478.82,1436.46
4310,1458,95,2,36.69,73.38
4311,1458,177,1,282.65,282.65
4312,1458,138,1,38.92,38.92
4313,1458,66,1,220.21,220.21
4314,1459,43,1,137.53,137.53
4315,1459,160,2,266.83,533.66
4316,1459,95,2,36.69,73.38
4317,1459,154,1,255.41,255.41
4318,1459,109,4,214.67,858.68
4319,1460,90,1,104.57,104.57
4320,1460,179,1,452.44,452.44
4321,1460,92,3,326.69,980.07
4322,1460,153,4,41.26,165.04
4323,1461,181,3,293.34,880.02
4324,1461,145,4,467.68,1870.72
4325,1461,73,1,306.44,306.44
4326,1461,4,4,339.97,1359.88
4327,1461,40,2,343.88,687.76
4328,1462,115,2,270.46,540.92
4329,1462,47,2,200.84,401.68
4330,1463,112,4,53.72,214.88
4331,1464,13,1,380.61,380.61
4332,1464,110,4,432.6,1730.4
4333,1464,96,4,296.21,1184.84
4334,1464,196,4,83.8,335.2
4335,1465,16,4,478.82,1915.28
4336,1466,83,4,408.93,1635.72
4337,1466,112,1,53.72,53.72
4338,1466,14,3,350.58,1051.74
4339,1466,119,2,53.46,106.92
4340,1466,84,4,384.09,1536.36
4341,1467,152,3,499.23,1497.69
4342,1467,75,2,271.99,543.98
4343,1468,54,1,257.22,257.22
4344,1468,50,2,282.88,565.76
4345,1468,143,2,212.52,425.04
4346,1468,16,3,478.82,1436.46
4347,1468,150,3,464.86,1394.58
4348,1469,129,3,332.63,997.89
4349,1469,106,4,393.39,1573.56
4350,1469,177,1,282.65,282.65
4351,1470,37,2,126.18,252.36
4352,1470,192,3,93.78,281.34
4353,1470,90,2,104.57,209.14
4354,1470,126,3,136.28,408.84
4355,1470,117,3,234.0,702.0
4356,1471,189,1,81.5,81.5
4357,1472,113,1,365.47,365.47
4358,1472,27,1,117.81,117.81
4359,1473,67,2,6.61,13.22
4360,1473,136,2,82.93,165.86
4361,1473,59,1,193.9,193.9
4362,1474,13,1,380.61,380.61
4363,1474,111,1,338.32,338.32
4364,1474,84,3,384.09,1152.27
4365,1474,151,1,9.61,9.61
4366,1475,170,3,246.82,740.46
4367,1475,115,1,270.46,270.46
4368,1475,82,2,47.4,94.8
4369,1475,14,3,350.58,1051.74
4370,1476,184,2,449.97,899.94
4371,1476,176,2,278.08,556.16
4372,1477,26,2,39.43,78.86
4373,1477,148,2,69.78,139.56
4374,1478,93,1,450.31,450.31
4375,1479,137,2,44.66,89.32
4376,1480,193,1,392.28,392.28
4377,1480,7,3,113.23,339.69
4378,1480,101,2,40.07,80.14
4379,1480,33,4,336.74,1346.96
4380,1480,195,2,406.32,812.64
4381,1481,128,3,478.87,1436.61
4382,1481,76,3,459.65,1378.95
4383,1481,81,2,439.61,879.22
4384,1481,60,1,266.91,266.91
4385,1481,183,4,157.59,630.36
4386,1482,154,1,255.41,255.41
4387,1482,37,2,126.18,252.36
4388,1482,173,3,6.76,20.28
4389,1482,18,1,52.87,52.87
4390,1482,120,1,499.64,499.64
4391,1483,109,2,214.67,429.34
4392,1484,160,3,266.83,800.49
4393,1484,166,1,139.81,139.81
4394,1484,110,2,432.6,865.2
4395,1484,3,3,74.07,222.21
4396,1485,6,3,20.73,62.19
4397,1485,53,4,184.19,736.76
4398,1485,74,1,190.09,190.09
4399,1485,25,1,290.79,290.79
4400,1485,58,4,300.22,1200.88
4401,1486,121,4,484.65,1938.6
4402,1486,157,3,146.07,438.21
4403,1486,196,2,83.8,167.6
4404,1487,179,2,452.44,904.88
4405,1487,125,3,192.59,577.77
4406,1488,90,4,104.57,418.28
4407,1488,19,1,303.84,303.84
4408,1489,109,1,214.67,214.67
4409,1489,54,4,257.22,1028.88
4410,1489,48,1,232.13,232.13
4411,1490,63,1,342.45,342.45
4412,1490,18,1,52.87,52.87
4413,1490,92,1,326.69,326.69
4414,1491,64,4,376.68,1506.72
4415,1491,13,3,380.61,1141.83
4416,1491,161,2,409.47,818.94
4417,1491,137,1,44.66,44.66
4418,1492,74,4,190.09,760.36
4419,1492,99,1,34.14,34.14
4420,1492,8,4,303.0,1212.0
4421,1492,41,1,118.38,118.38
4422,1492,115,4,270.46,1081.84
4423,1493,6,2,20.73,41.46
4424,1493,91,1,202.5,202.5
4425,1493,134,4,33.3,133.2
4426,1493,104,1,363.06,363.06
4427,1494,170,3,246.82,740.46
4428,1494,86,4,86.74,346.96
4429,1495,14,1,350.58,350.58
4430,1495,29,2,433.91,867.82
4431,1495,152,4,499.23,1996.92
4432,1495,48,1,232.13,232.13
4433,1495,78,1,60.37,60.37
4434,1496,78,1,60.37,60.37
4435,1497,150,3,464.86,1394.58
4436,1498,152,2,499.23,998.46
4437,1498,124,4,451.71,1806.84
4438,1498,13,4,380.61,1522.44
4439,1499,199,3,103.79,311.37
4440,1500,191,4,441.3,1765.2
4441,1500,9,3,103.42,310.26
4442,1501,149,3,153.5,460.5
4443,1501,163,3,469.77,1409.31
4444,1502,45,3,438.8,1316.4
4445,1503,74,1,190.09,190.09
4446,1503,183,2,157.59,315.18
4447,1503,16,2,478.82,957.64
4448,1504,8,3,303.0,909.0
4449,1505,163,2,469.77,939.54
4450,1506,90,1,104.57,104.57
4451,1507,102,4,142.85,571.4
4452,1507,97,3,296.28,888.84
4453,1507,194,1,402.11,402.11
4454,1508,17,1,55.59,55.59
4455,1508,2,4,141.14,564.56
4456,1508,145,4,467.68,1870.72
4457,1508,61,4,431.09,1724.36
4458,1509,140,4,204.87,819.48
4459,1509,2,1,141.14,141.14
4460,1510,114,3,128.08,384.24
4461,1511,129,3,332.63,997.89
4462,1512,67,1,6.61,6.61
4463,1512,62,1,341.74,341.74
4464,1512,116,4,213.83,855.32
4465,1512,70,3,256.3,768.9
4466,1513,45,4,438.8,1755.2
4467,1513,62,4,341.74,1366.96
4468,1514,65,3,173.39,520.17
4469,1515,161,3,409.47,1228.41
4470,1515,194,3,402.11,1206.33
4471,1515,108,4,331.2,1324.8
4472,1515,155,1,466.96,466.96
4473,1515,70,3,256.3,768.9
4474,1516,125,1,192.59,192.59
4475,1516,119,1,53.46,53.46
4476,1516,56,3,80.66,241.98
4477,1516,147,3,123.15,369.45
4478,1516,82,3,47.4,142.2
4479,1517,98,1,40.14,40.14
4480,1517,50,4,282.88,1131.52
4481,1517,90,1,104.57,104.57
4482,1517,49,3,74.12,222.36
4483,1518,37,1,126.18,126.18
4484,1518,6,1,20.73,20.73
4485,1518,138,3,38.92,116.76
4486,1518,136,3,82.93,248.79
4487,1519,160,3,266.83,800.49
4488,1519,74,4,190.09,760.36
4489,1519,23,2,415.56,831.12
4490,1520,108,1,331.2,331.2
4491,1520,131,2,112.76,225.52
4492,1520,22,1,44.01,44.01
4493,1520,162,1,466.22,466.22
4494,1520,12,2,142.7,285.4
4495,1521,107,3,99.25,297.75
4496,1521,190,1,432.98,432.98
4497,1521,19,2,303.84,607.68
4498,1521,51,1,374.77,374.77
4499,1521,173,3,6.76,20.28
4500,1522,108,1,331.2,331.2
4501,1522,58,2,300.22,600.44
4502,1522,32,3,188.24,564.72
4503,1522,163,1,469.77,469.77
4504,1522,107,1,99.25,99.25
4505,1523,9,2,103.42,206.84
4506,1523,53,3,184.19,552.57
4507,1524,48,4,232.13,928.52
4508,1525,29,3,433.91,1301.73
4509,1525,129,3,332.63,997.89
4510,1525,75,4,271.99,1087.96
4511,1525,106,3,393.39,1180.17
4512,1525,64,4,376.68,1506.72
4513,1526,60,1,266.91,266.91
4514,1526,36,3,89.71,269.13
4515,1526,200,2,178.08,356.16
4516,1527,130,3,81.62,244.86
4517,1527,137,2,44.66,89.32
4518,1527,172,4,415.53,1662.12
4519,1528,93,1,450.31,450.31
4520,1528,97,1,296.28,296.28
4521,1528,177,2,282.65,565.3
4522,1528,160,4,266.83,1067.32
4523,1529,142,4,24.67,98.68
4524,1529,72,4,421.63,1686.52
4525,1529,12,3,142.7,428.1
4526,1529,81,3,439.61,1318.83
4527,1529,65,2,173.39,346.78
4528,1530,59,2,193.9,387.8
4529,1530,3,3,74.07,222.21
4530,1530,52,2,449.42,898.84
4531,1531,111,4,338.32,1353.28
4532,1531,64,4,376.68,1506.72
4533,1532,196,4,83.8,335.2
4534,1532,49,2,74.12,148.24
4535,1532,114,4,128.08,512.32
4536,1533,144,2,284.79,569.58
4537,1533,162,4,466.22,1864.88
4538,1533,77,2,165.46,330.92
4539,1533,106,3,393.39,1180.17
4540,1533,171,3,50.69,152.07
4541,1534,52,4,449.42,1797.68
4542,1534,4,2,339.97,679.94
4543,1534,42,4,403.5,1614.0
4544,1534,129,2,332.63,665.26
4545,1535,163,1,469.77,469.77
4546,1535,133,4,35.17,140.68
4547,1536,78,2,60.37,120.74
4548,1537,140,1,204.87,204.87
4549,1537,153,2,41.26,82.52
4550,1538,147,3,123.15,369.45
4551,1538,128,2,478.87,957.74
4552,1538,92,4,326.69,1306.76
4553,1538,194,2,402.11,804.22
4554,1539,68,1,438.55,438.55
4555,1539,156,1,440.24,440.24
4556,1539,125,1,192.59,192.59
4557,1540,114,4,128.08,512.32
4558,1540,101,4,40.07,160.28
4559,1540,194,3,402.11,1206.33
4560,1540,104,4,363.06,1452.24
4561,1541,163,1,469.77,469.77
4562,1541,185,2,342.62,685.24
4563,1541,114,1,128.08,128.08
4564,1541,5,3,48.03,144.09
4565,1541,53,4,184.19,736.76
4566,1542,162,3,466.22,1398.66
4567,1542,20,1,366.22,366.22
4568,1542,103,2,111.05,222.1
4569,1542,199,3,103.79,311.37
4570,1542,200,4,178.08,712.32
4571,1543,18,3,52.87,158.61
4572,1543,145,4,467.68,1870.72
4573,1543,48,3,232.13,696.39
4574,1544,6,3,20.73,62.19
4575,1544,45,3,438.8,1316.4
4576,1544,161,1,409.47,409.47
4577,1544,113,3,365.47,1096.41
4578,1545,104,4,363.06,1452.24
4579,1545,111,4,338.32,1353.28
4580,1545,138,2,38.92,77.84
4581,1546,141,1,126.88,126.88
4582,1546,197,2,58.51,117.02
4583,1546,152,3,499.23,1497.69
4584,1546,45,2,438.8,877.6
4585,1546,10,1,352.16,352.16
4586,1547,192,1,93.78,93.78
4587,1548,159,4,154.75,619.0
4588,1549,146,4,336.51,1346.04
4589,1549,94,4,64.9,259.6
4590,1549,200,2,178.08,356.16
4591,1549,93,4,450.31,1801.24
4592,1549,115,3,270.46,811.38
4593,1550,178,4,42.25,169.0
4594,1550,57,4,397.08,1588.32
4595,1550,72,3,421.63,1264.89
4596,1550,195,1,406.32,406.32
4597,1551,172,1,415.53,415.53
4598,1551,13,2,380.61,761.22
4599,1551,174,1,320.37,320.37
4600,1552,51,4,374.77,1499.08
4601,1552,126,1,136.28,136.28
4602,1552,145,3,467.68,1403.04
4603,1553,65,1,173.39,173.39
4604,1553,66,1,220.21,220.21
4605,1554,108,2,331.2,662.4
4606,1554,33,3,336.74,1010.22
4607,1555,162,3,466.22,1398.66
4608,1555,151,2,9.61,19.22
4609,1555,123,2,243.27,486.54
4610,1555,125,1,192.59,192.59
4611,1556,90,4,104.57,418.28
4612,1557,55,1,379.11,379.11
4613,1557,21,4,66.79,267.16
4614,1558,69,2,486.08,972.16
4615,1558,4,3,339.97,1019.91
4616,1558,83,4,408.93,1635.72
4617,1558,195,2,406.32,812.64
4618,1558,116,3,213.83,641.49
4619,1559,21,4,66.79,267.16
4620,1559,163,3,469.77,1409.31
4621,1559,90,4,104.57,418.28
4622,1559,130,3,81.62,244.86
4623,1560,72,4,421.63,1686.52
4624,1560,85,3,331.58,994.74
4625,1560,41,2,118.38,236.76
4626,1560,171,4,50.69,202.76
4627,1561,174,3,320.37,961.11
4628,1562,74,4,190.09,760.36
4629,1562,153,4,41.26,165.04
4630,1562,104,2,363.06,726.12
4631,1562,121,1,484.65,484.65
4632,1563,84,1,384.09,384.09
4633,1563,128,3,478.87,1436.61
4634,1563,67,3,6.61,19.83
4635,1563,130,3,81.62,244.86
4636,1564,13,4,380.61,1522.44
4637,1564,135,3,241.01,723.03
4638,1564,24,1,443.3,443.3
4639,1564,41,3,118.38,355.14
4640,1565,135,3,241.01,723.03
4641,1566,117,2,234.0,468.0
4642,1566,20,1,366.22,366.22
4643,1566,137,3,44.66,133.98
4644,1566,34,2,468.64,937.28
4645,1566,4,1,339.97,339.97
4646,1567,116,3,213.83,641.49
4647,1568,37,2,126.18,252.36
4648,1569,115,4,270.46,1081.84
4649,1569,26,2,39.43,78.86
4650,1569,25,3,290.79,872.37
4651,1569,29,2,433.91,867.82
4652,1569,86,3,86.74,260.22
4653,1570,37,1,126.18,126.18
4654,1571,90,4,104.57,418.28
4655,1571,30,4,142.6,570.4
4656,1571,52,1,449.42,449.42
4657,1571,54,2,257.22,514.44
4658,1571,73,3,306.44,919.32
4659,1572,151,3,9.61,28.83
4660,1573,171,2,50.69,101.38
4661,1573,176,3,278.08,834.24
4662,1573,13,1,380.61,380.61
4663,1573,32,1,188.24,188.24
4664,1574,11,1,114.12,114.12
4665,1575,145,4,467.68,1870.72
4666,1576,166,4,139.81,559.24
4667,1576,136,1,82.93,82.93
4668,1576,143,3,212.52,637.56
4669,1577,165,4,372.5,1490.0
4670,1577,111,4,338.32,1353.28
4671,1577,153,3,41.26,123.78
4672,1578,191,3,441.3,1323.9
4673,1578,134,4,33.3,133.2
4674,1578,197,3,58.51,175.53
4675,1578,148,2,69.78,139.56
4676,1578,158,4,417.7,1670.8
4677,1579,54,1,257.22,257.22
4678,1579,175,4,84.98,339.92
4679,1579,134,2,33.3,66.6
4680,1580,118,3,224.35,673.05
4681,1580,195,4,406.32,1625.28
4682,1580,64,1,376.68,376.68
4683,1580,40,3,343.88,1031.64
4684,1581,34,2,468.64,937.28
4685,1582,86,2,86.74,173.48
4686,1582,87,1,436.85,436.85
4687,1582,52,2,449.42,898.84
4688,1582,144,4,284.79,1139.16
4689,1582,43,4,137.53,550.12
4690,1583,164,4,135.91,543.64
4691,1584,182,1,217.74,217.74
4692,1584,84,3,384.09,1152.27
4693,1585,82,3,47.4,142.2
4694,1586,69,4,486.08,1944.32
4695,1586,27,3,117.81,353.43
4696,1586,137,2,44.66,89.32
4697,1586,63,3,342.45,1027.35
4698,1586,106,4,393.39,1573.56
4699,1587,87,4,436.85,1747.4
4700,1588,142,2,24.67,49.34
4701,1589,168,4,105.78,423.12
4702,1589,118,1,224.35,224.35
4703,1590,141,4,126.88,507.52
4704,1590,31,2,417.88,835.76
4705,1591,60,1,266.91,266.91
4706,1591,159,3,154.75,464.25
4707,1591,107,1,99.25,99.25
4708,1591,177,4,282.65,1130.6
4709,1592,103,3,111.05,333.15
4710,1592,144,3,284.79,854.37
4711,1592,115,2,270.46,540.92
4712,1592,35,2,40.34,80.68
4713,1592,13,3,380.61,1141.83
4714,1593,81,3,439.61,1318.83
4715,1593,80,4,123.53,494.12
4716,1593,35,4,40.34,161.36
4717,1593,17,2,55.59,111.18
4718,1593,27,3,117.81,353.43
4719,1594,93,4,450.31,1801.24
4720,1594,20,1,366.22,366.22
4721,1595,126,1,136.28,136.28
4722,1595,96,1,296.21,296.21
4723,1595,27,3,117.81,353.43
4724,1595,141,2,126.88,253.76
4725,1596,113,1,365.47,365.47
4726,1596,199,1,103.79,103.79
4727,1596,182,4,217.74,870.96
4728,1597,158,2,417.7,835.4
4729,1597,81,3,439.61,1318.83
4730,1597,147,1,123.15,123.15
4731,1597,95,2,36.69,73.38
4732,1597,23,3,415.56,1246.68
4733,1598,117,3,234.0,702.0
4734,1598,83,3,408.93,1226.79
4735,1598,28,4,492.68,1970.72
4736,1598,97,3,296.28,888.84
4737,1598,112,2,53.72,107.44
4738,1599,112,3,53.72,161.16
4739,1599,12,2,142.7,285.4
4740,1600,172,4,415.53,1662.12
4741,1600,88,3,482.36,1447.08
4742,1600,120,3,499.64,1498.92
4743,1600,146,4,336.51,1346.04
4744,1600,77,2,165.46,330.92
4745,1601,33,1,336.74,336.74
4746,1601,82,2,47.4,94.8
4747,1602,80,1,123.53,123.53
4748,1602,7,1,113.23,113.23
4749,1602,88,2,482.36,964.72
4750,1603,166,3,139.81,419.43
4751,1603,2,3,141.14,423.42
4752,1603,44,1,457.0,457.0
4753,1603,61,2,431.09,862.18
4754,1604,72,3,421.63,1264.89
4755,1604,188,3,487.05,1461.15
4756,1604,3,3,74.07,222.21
4757,1604,75,1,271.99,271.99
4758,1605,26,2,39.43,78.86
4759,1605,143,4,212.52,850.08
4760,1605,54,4,257.22,1028.88
4761,1606,124,4,451.71,1806.84
4762,1607,155,4,466.96,1867.84
4763,1607,65,3,173.39,520.17
4764,1607,6,4,20.73,82.92
4765,1608,11,3,114.12,342.36
4766,1608,186,2,55.88,111.76
4767,1608,34,1,468.64,468.64
4768,1608,162,2,466.22,932.44
4769,1609,123,3,243.27,729.81
4770,1610,80,1,123.53,123.53
4771,1610,197,3,58.51,175.53
4772,1610,88,1,482.36,482.36
4773,1611,155,1,466.96,466.96
4774,1611,91,3,202.5,607.5
4775,1611,96,3,296.21,888.63
4776,1611,55,1,379.11,379.11
4777,1612,38,4,192.83,771.32
4778,1612,137,4,44.66,178.64
4779,1612,139,2,339.23,678.46
4780,1612,76,4,459.65,1838.6
4781,1612,24,1,443.3,443.3
4782,1613,162,2,466.22,932.44
4783,1613,73,1,306.44,306.44
4784,1614,179,4,452.44,1809.76
4785,1615,18,3,52.87,158.61
4786,1616,122,3,87.32,261.96
4787,1616,167,2,109.26,218.52
4788,1616,36,3,89.71,269.13
4789,1617,90,1,104.57,104.57
4790,1617,179,1,452.44,452.44
4791,1617,15,2,142.55,285.1
4792,1617,94,2,64.9,129.8
4793,1618,15,1,142.55,142.55
4794,1618,161,3,409.47,1228.41
4795,1618,45,2,438.8,877.6
4796,1618,77,4,165.46,661.84
4797,1619,37,3,126.18,378.54
4798,1619,20,3,366.22,1098.66
4799,1619,182,1,217.74,217.74
4800,1620,119,4,53.46,213.84
4801,1620,153,1,41.26,41.26
4802,1620,88,1,482.36,482.36
4803,1620,154,1,255.41,255.41
4804,1620,168,2,105.78,211.56
4805,1621,19,1,303.84,303.84
4806,1621,71,2,435.91,871.82
4807,1621,200,1,178.08,178.08
4808,1621,32,2,188.24,376.48
4809,1621,34,3,468.64,1405.92
4810,1622,110,2,432.6,865.2
4811,1622,153,2,41.26,82.52
4812,1622,193,3,392.28,1176.84
4813,1623,67,3,6.61,19.83
4814,1623,37,2,126.18,252.36
4815,1624,186,3,55.88,167.64
4816,1624,146,2,336.51,673.02
4817,1625,10,1,352.16,352.16
4818,1625,198,4,430.0,1720.0
4819,1625,175,3,84.98,254.94
4820,1626,125,1,192.59,192.59
4821,1626,178,4,42.25,169.0
4822,1627,21,3,66.79,200.37
4823,1627,51,3,374.77,1124.31
4824,1627,65,2,173.39,346.78
4825,1627,174,3,320.37,961.11
4826,1628,191,2,441.3,882.6
4827,1629,12,1,142.7,142.7
4828,1630,4,2,339.97,679.94
4829,1630,139,4,339.23,1356.92
4830,1630,182,3,217.74,653.22
4831,1630,134,3,33.3,99.9
4832,1631,110,1,432.6,432.6
4833,1631,58,3,300.22,900.66
4834,1631,13,1,380.61,380.61
4835,1632,99,1,34.14,34.14
4836,1632,47,2,200.84,401.68
4837,1632,113,3,365.47,1096.41
4838,1633,55,4,379.11,1516.44
4839,1634,56,4,80.66,322.64
4840,1634,55,2,379.11,758.22
4841,1634,162,3,466.22,1398.66
4842,1634,74,3,190.09,570.27
4843,1635,190,1,432.98,432.98
4844,1635,89,2,378.86,757.72
4845,1635,62,1,341.74,341.74
4846,1636,63,4,342.45,1369.8
4847,1636,71,1,435.91,435.91
4848,1636,188,2,487.05,974.1
4849,1636,200,2,178.08,356.16
4850,1636,26,3,39.43,118.29
4851,1637,52,2,449.42,898.84
4852,1637,126,2,136.28,272.56
4853,1637,168,3,105.78,317.34
4854,1637,88,1,482.36,482.36
4855,1637,14,1,350.58,350.58
4856,1638,65,4,173.39,693.56
4857,1638,161,4,409.47,1637.88
4858,1638,83,2,408.93,817.86
4859,1639,191,2,441.3,882.6
4860,1639,32,3,188.24,564.72
4861,1640,105,4,290.22,1160.88
4862,1640,168,1,105.78,105.78
4863,1641,49,4,74.12,296.48
4864,1642,84,4,384.09,1536.36
4865,1642,48,2,232.13,464.26
4866,1642,4,4,339.97,1359.88
4867,1642,12,4,142.7,570.8
4868,1642,27,4,117.81,471.24
4869,1643,144,2,284.79,569.58
4870,1643,139,3,339.23,1017.69
4871,1643,3,2,74.07,148.14
4872,1643,111,4,338.32,1353.28
4873,1644,3,4,74.07,296.28
4874,1644,34,1,468.64,468.64
4875,1644,93,3,450.31,1350.93
4876,1644,84,4,384.09,1536.36
4877,1644,180,1,22.83,22.83
4878,1645,7,3,113.23,339.69
4879,1645,47,3,200.84,602.52
4880,1646,123,4,243.27,973.08
4881,1646,114,1,128.08,128.08
4882,1646,124,2,451.71,903.42
4883,1646,22,2,44.01,88.02
4884,1646,189,4,81.5,326.0
4885,1647,158,1,417.7,417.7
4886,1647,8,3,303.0,909.0
4887,1647,15,4,142.55,570.2
4888,1647,199,2,103.79,207.58
4889,1648,21,4,66.79,267.16
4890,1648,156,1,440.24,440.24
4891,1648,83,3,408.93,1226.79
4892,1648,176,4,278.08,1112.32
4893,1649,192,1,93.78,93.78
4894,1649,48,3,232.13,696.39
4895,1649,34,1,468.64,468.64
4896,1649,126,4,136.28,545.12
4897,1650,84,4,384.09,1536.36
4898,1650,115,4,270.46,1081.84
4899,1650,162,1,466.22,466.22
4900,1650,59,4,193.9,775.6
4901,1650,141,4,126.88,507.52
4902,1651,157,3,146.07,438.21
4903,1651,132,1,291.69,291.69
4904,1651,34,4,468.64,1874.56
4905,1651,85,3,331.58,994.74
4906,1652,138,2,38.92,77.84
4907,1653,134,2,33.3,66.6
4908,1654,63,4,342.45,1369.8
4909,1654,42,4,403.5,1614.0
4910,1655,177,4,282.65,1130.6
4911,1656,164,4,135.91,543.64
4912,1656,22,3,44.01,132.03
4913,1656,35,3,40.34,121.02
4914,1657,169,3,427.19,1281.57
4915,1657,41,4,118.38,473.52
4916,1657,113,1,365.47,365.47
4917,1658,80,1,123.53,123.53
4918,1658,165,3,372.5,1117.5
4919,1658,134,1,33.3,33.3
4920,1658,45,4,438.8,1755.2
4921,1658,159,2,154.75,309.5
4922,1659,176,2,278.08,556.16
4923,1659,166,4,139.81,559.24
4924,1660,17,2,55.59,111.18
4925,1660,37,4,126.18,504.72
4926,1660,157,1,146.07,146.07
4927,1660,15,1,142.55,142.55
4928,1661,9,1,103.42,103.42
4929,1661,1,4,60.11,240.44
4930,1661,69,1,486.08,486.08
4931,1661,182,3,217.74,653.22
4932,1661,153,3,41.26,123.78
4933,1662,90,1,104.57,104.57
4934,1662,142,4,24.67,98.68
4935,1662,104,1,363.06,363.06
4936,1663,95,2,36.69,73.38
4937,1663,69,1,486.08,486.08
4938,1663,164,3,135.91,407.73
4939,1663,111,4,338.32,1353.28
4940,1663,99,2,34.14,68.28
4941,1664,56,1,80.66,80.66
4942,1664,196,4,83.8,335.2
4943,1664,120,2,499.64,999.28
4944,1665,172,2,415.53,831.06
4945,1665,43,1,137.53,137.53
4946,1665,192,4,93.78,375.12
4947,1665,174,2,320.37,640.74
4948,1666,102,2,142.85,285.7
4949,1667,99,1,34.14,34.14
4950,1667,3,3,74.07,222.21
4951,1668,70,4,256.3,1025.2
4952,1668,60,3,266.91,800.73
4953,1668,110,4,432.6,1730.4
4954,1668,93,4,450.31,1801.24
4955,1668,96,1,296.21,296.21
4956,1669,161,2,409.47,818.94
4957,1669,167,4,109.26,437.04
4958,1669,108,4,331.2,1324.8
4959,1669,30,2,142.6,285.2
4960,1670,111,4,338.32,1353.28
4961,1670,120,1,499.64,499.64
4962,1670,161,1,409.47,409.47
4963,1671,81,2,439.61,879.22
4964,1672,18,3,52.87,158.61
4965,1672,30,4,142.6,570.4
4966,1672,145,4,467.68,1870.72
4967,1673,135,3,241.01,723.03
4968,1673,52,4,449.42,1797.68
4969,1673,79,4,439.97,1759.88
4970,1673,59,1,193.9,193.9
4971,1673,107,3,99.25,297.75
4972,1674,16,2,478.82,957.64
4973,1674,191,4,441.3,1765.2
4974,1674,40,1,343.88,343.88
4975,1674,136,1,82.93,82.93
4976,1675,23,3,415.56,1246.68
4977,1675,61,2,431.09,862.18
4978,1675,138,2,38.92,77.84
4979,1675,31,4,417.88,1671.52
4980,1675,81,4,439.61,1758.44
4981,1676,200,3,178.08,534.24
4982,1676,164,3,135.91,407.73
4983,1676,160,3,266.83,800.49
4984,1676,178,1,42.25,42.25
4985,1676,92,3,326.69,980.07
4986,1677,82,4,47.4,189.6
4987,1677,104,4,363.06,1452.24
4988,1678,21,2,66.79,133.58
4989,1678,165,4,372.5,1490.0
4990,1679,10,2,352.16,704.32
4991,1679,45,1,438.8,438.8
4992,1679,85,4,331.58,1326.32
4993,1679,70,4,256.3,1025.2
4994,1680,134,2,33.3,66.6
4995,1680,158,2,417.7,835.4
4996,1680,74,1,190.09,190.09
4997,1680,58,4,300.22,1200.88
4998,1680,85,1,331.58,331.58
4999,1681,5,4,48.03,192.12
5000,1681,52,1,449.42,449.42
5001,1681,49,3,74.12,222.36
5002,1681,109,1,214.67,214.67
5003,1681,65,4,173.39,693.56
5004,1682,154,4,255.41,1021.64
5005,1682,11,3,114.12,342.36
5006,1683,106,2,393.39,786.78
5007,1683,157,3,146.07,438.21
5008,1683,1,2,60.11,120.22
5009,1683,6,3,20.73,62.19
