payment_id,order_id,payment_method,amount,payment_date,payment_status
949,949,paypal,2139.74,2025-11-08 22:09:41,paid
950,950,card,2318.17,2025-12-06 14:10:30,paid
951,951,paypal,105.78,2026-02-28 06:02:11,refunded
952,952,card,4345.45,2026-02-24 02:25:08,paid
953,953,card,552.57,2025-07-22 22:44:47,paid
954,954,paypal,2729.48,2025-08-09 00:29:11,paid
955,955,paypal,4235.8,2025-11-21 09:26:17,paid
956,956,bank_transfer,771.66,2025-09-30 03:08:10,paid
957,957,card,950.45,2025-11-20 14:44:18,paid
958,958,bank_transfer,1648.1,2026-01-23 07:54:01,paid
959,959,card,2104.09,2025-11-08 14:54:45,paid
960,960,card,843.26,2025-07-25 05:17:58,refunded
961,961,paypal,1359.88,2025-12-22 04:30:30,paid
962,962,paypal,2645.02,2025-05-13 16:59:59,refunded
963,963,paypal,1896.71,2026-04-04 14:01:33,refunded
964,964,bank_transfer,2100.97,2025-10-14 01:23:30,paid
965,965,paypal,2878.86,2025-06-20 03:10:48,paid
966,966,bank_transfer,313.71,2025-08-06 03:40:17,paid
967,967,card,1399.16,2025-09-28 04:07:23,refunded
968,968,bank_transfer,1549.43,2025-10-30 23:19:59,refunded
969,969,bank_transfer,1295.07,2025-06-25 11:42:40,refunded
970,970,card,770.36,2026-02-14 02:52:30,paid
971,971,card,1174.8,2025-11-18 12:17:45,paid
972,972,paypal,2341.73,2025-10-17 14:53:28,paid
973,973,paypal,2226.84,2025-12-17 12:07:34,refunded
974,974,card,4205.9,2025-12-07 08:30:49,refunded
975,975,bank_transfer,3364.22,2025-05-24 04:27:06,paid
976,976,bank_transfer,1941.96,2025-10-09 18:21:19,refunded
977,977,paypal,1659.53,2025-05-06 06:43:54,paid
978,978,bank_transfer,3488.48,2025-12-25 17:38:29,paid
979,979,bank_transfer,284.79,2026-03-17 05:44:50,paid
980,980,bank_transfer,3153.07,2025-05-22 07:35:22,paid
981,981,card,1114.88,2025-06-01 07:56:03,refunded
982,982,paypal,2543.47,2025-08-22 05:45:00,paid
983,983,bank_transfer,724.74,2025-05-26 10:10:34,paid
984,984,card,2724.8,2025-07-19 23:43:05,paid
985,985,bank_transfer,2246.63,2026-03-15 23:17:43,refunded
986,986,card,1933.34,2025-06-10 13:40:02,refunded
987,987,paypal,557.44,2025-12-11 12:28:22,paid
988,988,card,1844.71,2026-04-10 17:24:52,paid
989,989,card,565.76,2026-02-15 14:56:53,paid
990,990,card,2936.31,2026-02-03 04:30:11,refunded
991,991,card,1359.54,2025-08-02 02:56:04,refunded
992,992,paypal,2414.36,2025-09-13 16:00:38,refunded
993,993,paypal,504.62,2026-01-09 12:24:14,refunded
994,994,paypal,3104.95,2026-02-15 03:32:10,paid
995,995,bank_transfer,1920.67,2025-12-16 14:26:56,paid
996,996,card,2841.27,2026-01-01 08:33:08,paid
997,997,paypal,3028.47,2026-03-10 05:04:34,refunded
998,998,bank_transfer,1491.04,2025-06-30 03:07:13,paid
999,999,card,1418.78,2026-03-12 11:12:45,refunded
1000,1000,card,1693.55,2026-04-01 19:26:12,paid
1001,1001,paypal,3150.54,2025-07-16 04:56:23,paid
1002,1002,paypal,2828.23,2026-01-30 08:07:36,paid
1003,1003,bank_transfer,47.4,2025-10-02 21:40:04,paid
1004,1004,paypal,748.24,2025-06-08 15:07:49,paid
1005,1005,paypal,2680.48,2025-07-27 02:42:38,paid
1006,1006,card,1109.36,2025-07-19 13:33:26,paid
1007,1007,paypal,1549.65,2025-10-29 05:39:56,refunded
1008,1008,card,2306.3,2026-02-01 05:02:26,refunded
1009,1009,paypal,2020.05,2025-10-03 00:14:33,refunded
1010,1010,card,2865.05,2026-04-10 02:15:26,paid
1011,1011,bank_transfer,111.76,2025-04-27 20:36:18,refunded
1012,1012,card,3919.73,2025-09-07 11:25:40,paid
1013,1013,bank_transfer,3206.9,2025-07-09 04:26:15,paid
1014,1014,paypal,2016.36,2025-08-02 07:25:20,paid
1015,1015,bank_transfer,3541.29,2025-05-14 17:01:34,paid
1016,1016,bank_transfer,4130.12,2026-04-19 08:17:51,paid
1017,1017,bank_transfer,2099.89,2025-08-04 13:00:40,paid
1018,1018,paypal,1490.68,2025-08-30 11:07:49,paid
1019,1019,paypal,1786.59,2025-11-29 18:31:58,paid
1020,1020,paypal,2829.43,2025-11-12 05:41:13,paid
1021,1021,paypal,2286.94,2025-06-03 09:47:46,refunded
1022,1022,bank_transfer,5591.9,2025-09-30 08:27:20,refunded
1023,1023,bank_transfer,1126.6,2025-09-03 20:09:51,refunded
1024,1024,card,1989.36,2026-02-24 13:59:42,paid
1025,1025,card,296.28,2026-03-16 01:29:28,paid
1026,1026,card,565.3,2026-01-24 16:52:50,paid
1027,1027,card,941.0,2025-05-06 05:14:34,paid
1028,1028,paypal,427.65,2026-04-16 02:53:17,refunded
1029,1029,bank_transfer,64.9,2025-07-01 00:31:17,refunded
1030,1030,paypal,2181.17,2025-09-14 15:55:21,paid
1031,1031,bank_transfer,996.08,2026-04-14 18:00:49,paid
1032,1032,paypal,1747.4,2025-08-13 20:02:49,paid
1033,1033,bank_transfer,695.86,2026-02-13 03:39:48,refunded
1034,1034,bank_transfer,880.02,2025-08-23 01:33:53,paid
1035,1035,paypal,1091.0,2025-11-06 04:51:03,paid
1036,1036,card,385.66,2025-06-22 21:18:03,paid
1037,1037,bank_transfer,970.76,2025-08-07 13:32:09,paid
1038,1038,card,4516.35,2025-06-15 02:29:10,refunded
1039,1039,bank_transfer,762.85,2025-12-23 01:01:29,paid
1040,1040,card,1416.78,2025-06-04 12:39:25,paid
1041,1041,card,143.04,2025-10-11 06:23:07,refunded
1042,1042,card,1609.81,2025-08-29 04:17:23,paid
1043,1043,card,1945.39,2026-01-05 06:08:06,paid
1044,1044,paypal,2721.28,2025-05-09 23:43:49,paid
1045,1045,card,1708.76,2026-04-01 18:44:22,refunded
1046,1046,bank_transfer,327.78,2025-07-11 18:59:24,paid
1047,1047,bank_transfer,512.6,2026-01-23 10:02:44,paid
1048,1048,bank_transfer,4211.58,2025-08-18 00:31:33,paid
1049,1049,paypal,415.53,2025-08-12 00:26:12,refunded
1050,1050,paypal,770.65,2025-05-08 16:27:16,paid
1051,1051,card,2291.35,2026-02-27 15:58:34,paid
1052,1052,card,2242.74,2025-12-04 00:55:59,paid
1053,1053,bank_transfer,2678.3,2025-10-06 10:31:36,paid
1054,1054,bank_transfer,1643.65,2025-09-30 20:44:51,paid
1055,1055,card,1087.96,2026-03-21 23:36:45,paid
1056,1056,bank_transfer,2646.92,2025-05-22 05:27:32,paid
1057,1057,paypal,872.37,2025-10-27 07:25:50,refunded
1058,1058,paypal,3063.74,2026-02-15 05:16:10,paid
1059,1059,bank_transfer,252.36,2026-02-09 04:59:36,refunded
1060,1060,bank_transfer,934.71,2025-11-01 18:26:21,paid
1061,1061,bank_transfer,2161.16,2026-04-10 22:43:25,refunded
1062,1062,bank_transfer,999.28,2026-04-16 17:39:55,paid
1063,1063,bank_transfer,2561.94,2026-04-24 09:41:05,paid
1064,1064,bank_transfer,2373.74,2026-02-12 01:29:26,paid
1065,1065,bank_transfer,387.21,2025-05-23 02:40:08,paid
1066,1066,bank_transfer,1797.68,2026-02-21 17:15:15,refunded
1067,1067,card,1763.17,2025-11-14 01:28:04,paid
1068,1068,paypal,1508.26,2025-06-16 00:07:56,refunded
1069,1069,paypal,1193.7,2026-01-24 14:59:09,refunded
1070,1070,card,452.6,2025-08-06 04:07:55,paid
1071,1071,paypal,527.56,2025-12-14 15:01:50,paid
1072,1072,card,2346.28,2025-11-22 18:00:39,paid
1073,1073,card,2337.35,2025-12-06 08:47:57,paid
1074,1074,card,113.23,2026-02-14 03:52:38,paid
1075,1075,card,2023.74,2025-11-26 00:02:39,paid
1076,1076,bank_transfer,86.74,2025-12-28 13:12:47,refunded
1077,1077,bank_transfer,3001.05,2025-05-14 00:01:29,paid
1078,1078,bank_transfer,5586.79,2025-11-26 01:30:11,paid
1079,1079,bank_transfer,444.2,2025-11-23 20:06:27,paid
1080,1080,card,123.15,2026-04-15 04:48:26,paid
1081,1081,paypal,2274.03,2026-02-05 01:21:57,paid
1082,1082,card,988.2,2025-04-28 19:13:39,refunded
1083,1083,paypal,4984.19,2026-03-30 03:40:19,paid
1084,1084,card,2347.81,2025-09-30 07:52:13,paid
1085,1085,card,1597.93,2025-10-24 00:50:19,paid
1086,1086,paypal,4180.79,2026-03-17 08:02:42,refunded
1087,1087,card,1828.0,2025-11-27 19:36:01,refunded
1088,1088,card,2222.88,2025-06-23 05:20:11,paid
1089,1089,paypal,1598.84,2025-06-04 07:42:18,paid
1090,1090,card,438.8,2025-08-11 03:41:58,paid
1091,1091,paypal,1474.32,2025-05-28 15:00:22,paid
1092,1092,card,697.44,2025-10-16 16:37:09,paid
1093,1093,paypal,1293.29,2025-08-10 22:36:28,paid
1094,1094,card,1741.42,2025-10-05 09:16:27,paid
1095,1095,card,575.72,2025-11-14 11:21:25,paid
1096,1096,bank_transfer,1359.38,2026-03-22 23:17:59,paid
1097,1097,bank_transfer,609.77,2025-06-07 07:57:49,refunded
1098,1098,card,1159.94,2026-02-27 12:17:05,paid
1099,1099,bank_transfer,1695.53,2025-07-24 16:43:28,refunded
1100,1100,paypal,2681.59,2026-03-19 20:56:35,paid
1101,1101,card,1785.72,2025-09-01 11:42:55,refunded
1102,1102,paypal,1764.5,2025-12-25 12:58:45,paid
1103,1103,card,1818.74,2025-07-08 10:45:07,paid
1104,1104,bank_transfer,2285.89,2026-04-19 16:38:16,paid
1105,1105,paypal,4345.21,2025-09-27 22:23:19,refunded
1106,1106,paypal,285.2,2025-12-27 01:15:31,refunded
1107,1107,paypal,1757.45,2025-09-21 00:01:46,paid
1108,1108,paypal,136.28,2025-08-08 14:49:29,paid
1109,1109,paypal,845.57,2025-11-25 18:24:45,paid
1110,1110,card,913.49,2025-10-08 17:12:58,paid
1111,1111,paypal,2372.1,2025-12-23 03:48:56,paid
1112,1112,card,2404.32,2026-01-10 06:48:20,paid
1113,1113,paypal,637.2,2025-11-22 20:27:09,refunded
1114,1114,bank_transfer,2249.68,2025-12-23 11:13:46,refunded
1115,1115,paypal,2925.26,2026-03-06 05:57:54,paid
1116,1116,card,1996.67,2026-04-18 02:33:15,refunded
1117,1117,bank_transfer,2714.92,2025-08-02 09:58:17,paid
1118,1118,bank_transfer,660.63,2026-01-24 03:31:23,refunded
1119,1119,card,256.16,2025-12-09 16:27:05,paid
1120,1120,card,712.32,2025-09-28 10:17:46,paid
1121,1121,bank_transfer,2516.08,2026-01-23 05:18:24,paid
1122,1122,bank_transfer,1350.93,2025-12-23 21:48:26,refunded
1123,1123,bank_transfer,2402.5,2025-11-27 03:36:46,paid
1124,1124,paypal,1661.74,2025-10-15 18:35:38,paid
1125,1125,bank_transfer,1055.83,2025-08-26 18:31:07,refunded
1126,1126,paypal,1554.01,2026-04-23 23:46:53,refunded
1127,1127,bank_transfer,5187.82,2025-11-10 11:37:05,refunded
1128,1128,paypal,3099.28,2025-09-22 18:31:25,paid
1129,1129,paypal,3795.64,2025-12-04 01:21:08,paid
1130,1130,paypal,2325.44,2025-08-27 01:42:54,paid
1131,1131,paypal,271.82,2026-01-20 04:26:49,paid
1132,1132,paypal,1667.25,2026-04-09 08:24:05,paid
1133,1133,card,1667.46,2026-03-30 07:12:45,paid
1134,1134,card,3992.41,2025-06-01 18:10:03,refunded
1135,1135,paypal,3214.22,2025-09-01 20:25:15,paid
1136,1136,card,5134.02,2025-09-06 20:34:06,paid
1137,1137,card,2942.6,2025-12-12 04:31:20,paid
1138,1138,card,2332.12,2025-08-07 03:43:07,paid
1139,1139,bank_transfer,2150.94,2025-08-27 11:43:59,paid
1140,1140,paypal,3297.88,2026-03-05 20:22:03,paid
1141,1141,paypal,86.74,2026-01-08 23:21:28,paid
1142,1142,card,560.1,2025-05-16 21:44:48,paid
1143,1143,bank_transfer,1968.62,2025-06-09 16:02:40,paid
1144,1144,paypal,1064.84,2025-06-14 21:38:06,paid
1145,1145,paypal,1136.58,2025-12-22 00:58:14,paid
1146,1146,paypal,1487.99,2025-06-19 01:07:30,refunded
1147,1147,paypal,1782.57,2026-02-02 07:15:00,paid
1148,1148,paypal,543.98,2025-12-16 08:49:30,refunded
1149,1149,bank_transfer,1421.57,2026-01-16 15:09:46,paid
1150,1150,paypal,157.72,2025-07-06 20:45:24,paid
1151,1151,card,1963.83,2025-05-20 12:10:46,paid
1152,1152,paypal,2303.91,2026-03-21 19:13:41,paid
1153,1153,bank_transfer,469.93,2026-01-19 17:19:19,refunded
1154,1154,bank_transfer,1459.06,2026-02-25 02:04:31,refunded
1155,1155,paypal,2107.18,2025-10-30 06:03:52,paid
1156,1156,bank_transfer,966.74,2025-09-15 00:55:32,paid
1157,1157,paypal,112.76,2025-08-01 09:14:51,refunded
1158,1158,card,880.48,2026-01-23 09:13:30,paid
1159,1159,paypal,4470.3,2026-04-23 09:26:39,paid
1160,1160,bank_transfer,2518.52,2025-09-22 20:47:34,paid
1161,1161,paypal,3309.32,2026-04-08 00:52:48,paid
1162,1162,paypal,4769.5,2026-01-22 12:15:38,paid
1163,1163,paypal,1163.56,2025-05-14 23:59:41,refunded
1164,1164,paypal,3709.42,2025-09-11 02:48:21,paid
1165,1165,card,861.24,2025-06-10 17:24:24,refunded
1166,1166,paypal,4855.01,2025-05-25 01:35:20,paid
1167,1167,card,1655.47,2025-10-29 00:37:51,paid
1168,1168,bank_transfer,2108.12,2025-05-28 06:00:47,paid
1169,1169,card,618.14,2025-10-08 20:18:05,refunded
1170,1170,paypal,831.12,2026-01-17 21:39:24,paid
1171,1171,card,1785.09,2026-02-04 13:27:35,paid
1172,1172,paypal,3587.53,2025-05-21 17:42:33,refunded
1173,1173,bank_transfer,2455.1,2025-07-24 22:11:15,paid
1174,1174,bank_transfer,1093.54,2026-03-17 01:03:07,paid
1175,1175,paypal,899.94,2025-12-15 03:42:57,paid
1176,1176,card,3610.29,2025-11-22 14:08:16,paid
1177,1177,bank_transfer,1306.94,2026-02-14 00:29:50,paid
1178,1178,bank_transfer,1355.92,2026-02-21 05:52:55,paid
1179,1179,bank_transfer,2383.82,2025-11-29 08:05:19,paid
1180,1180,card,38.44,2026-03-07 07:35:51,paid
1181,1181,paypal,565.76,2025-09-28 02:10:04,paid
1182,1182,paypal,441.3,2025-07-17 04:49:53,paid
1183,1183,bank_transfer,2763.22,2025-10-08 07:57:22,paid
1184,1184,paypal,4659.71,2025-08-27 20:17:28,paid
1185,1185,paypal,2715.52,2025-08-02 06:30:47,paid
1186,1186,bank_transfer,1861.15,2025-10-04 06:13:08,paid
1187,1187,bank_transfer,192.83,2026-01-28 04:47:55,paid
1188,1188,bank_transfer,3716.12,2026-01-04 05:10:27,paid
1189,1189,card,602.52,2025-06-15 14:26:44,paid
1190,1190,paypal,2140.06,2025-06-05 13:34:39,paid
1191,1191,paypal,1346.96,2025-11-13 14:52:02,refunded
1192,1192,bank_transfer,3406.13,2025-12-08 16:52:34,paid
1193,1193,paypal,640.86,2025-08-06 16:25:33,refunded
1194,1194,bank_transfer,1342.02,2025-09-01 23:58:15,paid
1195,1195,paypal,2749.57,2025-09-19 07:54:37,paid
1196,1196,bank_transfer,2554.27,2025-12-16 12:55:12,paid
1197,1197,card,4739.99,2025-05-19 09:11:55,paid
1198,1198,paypal,1116.64,2025-09-21 22:28:33,paid
1199,1199,card,1137.33,2025-11-02 07:36:46,paid
1200,1200,paypal,2117.84,2025-04-30 16:45:59,refunded
1201,1201,paypal,702.67,2025-05-16 18:40:35,paid
1202,1202,paypal,1727.48,2025-05-07 08:53:07,refunded
1203,1203,bank_transfer,2951.87,2025-12-14 11:34:28,paid
1204,1204,card,4563.81,2026-01-07 13:12:31,paid
1205,1205,card,1146.97,2026-01-05 17:09:36,paid
1206,1206,paypal,1504.07,2025-12-06 00:35:08,refunded
1207,1207,bank_transfer,3066.03,2025-08-22 16:50:35,refunded
1208,1208,card,1679.21,2026-03-07 02:56:27,paid
1209,1209,paypal,1913.64,2025-06-19 12:34:19,paid
1210,1210,bank_transfer,992.66,2025-08-21 17:09:34,paid
1211,1211,paypal,1207.39,2025-11-19 17:12:45,paid
1212,1212,paypal,40.34,2025-12-09 02:54:57,paid
1213,1213,bank_transfer,460.5,2025-08-02 21:38:51,paid
1214,1214,paypal,1851.24,2025-07-06 05:17:29,paid
1215,1215,bank_transfer,3165.23,2025-05-15 23:35:56,paid
1216,1216,card,350.58,2025-08-19 14:36:54,paid
1217,1217,bank_transfer,2238.8,2026-04-20 04:40:35,refunded
1218,1218,card,1703.48,2025-09-20 21:45:01,refunded
1219,1219,bank_transfer,757.43,2025-09-20 09:59:07,paid
1220,1220,bank_transfer,611.63,2026-01-17 18:30:23,paid
1221,1221,bank_transfer,3503.15,2026-03-29 17:03:51,paid
1222,1222,card,888.84,2025-08-12 02:18:01,paid
1223,1223,card,347.42,2026-02-26 18:42:58,paid
1224,1224,bank_transfer,4672.67,2026-04-13 10:30:43,paid
1225,1225,card,142.6,2026-02-09 07:07:09,paid
1226,1226,bank_transfer,1428.56,2026-03-28 07:38:36,paid
1227,1227,bank_transfer,5016.87,2025-11-29 23:45:26,paid
1228,1228,bank_transfer,1123.66,2025-12-21 22:10:45,refunded
1229,1229,paypal,335.34,2025-10-13 15:55:08,paid
1230,1230,paypal,1358.96,2025-10-12 05:09:45,paid
1231,1231,paypal,3026.32,2025-11-06 23:15:02,paid
1232,1232,card,1539.26,2025-10-04 03:05:59,paid
1233,1233,bank_transfer,1227.8,2025-05-17 04:20:17,paid
1234,1234,bank_transfer,578.49,2025-09-01 16:26:24,refunded
1235,1235,paypal,2430.18,2026-02-28 04:35:13,paid
1236,1236,bank_transfer,2969.89,2025-10-13 22:47:12,refunded
1237,1237,bank_transfer,2519.6,2025-08-07 12:44:07,refunded
1238,1238,paypal,1184.36,2025-06-29 13:59:26,refunded
1239,1239,paypal,701.99,2025-05-03 08:07:53,paid
1240,1240,card,235.62,2026-03-12 05:37:12,paid
1241,1241,bank_transfer,74.01,2026-02-28 18:31:15,paid
1242,1242,paypal,1568.8,2026-04-24 09:45:36,paid
1243,1243,bank_transfer,1625.28,2025-08-26 09:59:31,paid
1244,1244,card,2173.18,2025-08-27 23:37:34,paid
1245,1245,card,860.49,2025-10-09 05:46:01,paid
1246,1246,card,2984.97,2026-03-29 17:17:46,paid
1247,1247,paypal,4141.34,2025-09-16 03:27:22,paid
1248,1248,paypal,562.51,2025-11-04 01:50:11,refunded
1249,1249,card,180.33,2026-02-15 10:44:43,refunded
1250,1250,paypal,1776.2,2025-10-16 20:22:13,paid
1251,1251,paypal,3861.31,2025-09-06 17:12:10,paid
1252,1252,bank_transfer,3227.3,2025-11-22 11:05:46,paid
1253,1253,card,2963.87,2026-04-09 08:01:46,refunded
1254,1254,bank_transfer,1499.08,2025-05-09 02:19:56,paid
1255,1255,card,1761.88,2025-12-05 13:20:49,paid
1256,1256,paypal,854.38,2025-10-19 16:42:38,paid
1257,1257,paypal,1790.22,2026-02-25 15:32:04,refunded
1258,1258,paypal,5153.38,2025-08-25 13:13:37,paid
1259,1259,card,599.78,2026-02-19 23:07:41,refunded
1260,1260,bank_transfer,3822.2,2025-08-29 14:45:47,paid
1261,1261,paypal,2644.5,2025-07-22 10:25:36,refunded
1262,1262,bank_transfer,3981.48,2025-07-11 09:17:55,paid
1263,1263,bank_transfer,820.44,2026-02-25 03:56:55,refunded
1264,1264,card,1155.18,2025-11-10 08:59:34,paid
1265,1265,card,2856.8,2026-03-06 11:26:34,paid
1266,1266,paypal,1353.28,2025-12-20 02:18:44,paid
1267,1267,paypal,1096.57,2025-05-08 21:56:09,paid
1268,1268,card,1264.89,2025-10-09 19:47:52,refunded
1269,1269,card,1853.42,2025-06-17 12:34:50,paid
1270,1270,card,1228.41,2025-07-30 21:33:04,paid
1271,1271,paypal,2178.15,2026-03-26 13:23:57,paid
1272,1272,bank_transfer,128.08,2026-02-25 12:36:58,paid
1273,1273,card,2065.29,2025-09-18 06:10:55,paid
1274,1274,card,2873.27,2025-08-05 23:20:31,paid
1275,1275,card,1003.63,2026-03-04 00:14:58,paid
1276,1276,card,2383.48,2025-10-01 18:25:16,paid
1277,1277,paypal,4211.75,2026-04-02 20:30:42,refunded
1278,1278,card,3179.26,2025-09-22 19:20:13,refunded
1279,1279,bank_transfer,2374.95,2026-02-25 22:02:22,paid
1280,1280,card,2967.43,2025-06-17 12:57:02,refunded
1281,1281,bank_transfer,5236.89,2026-03-25 11:38:33,paid
1282,1282,bank_transfer,1027.31,2025-12-29 17:59:28,paid
1283,1283,paypal,382.91,2025-07-08 08:25:09,paid
1284,1284,card,964.41,2026-02-20 22:47:40,paid
1285,1285,paypal,1283.63,2025-10-07 09:18:57,paid
1286,1286,card,1755.32,2025-09-05 10:33:29,paid
1287,1287,bank_transfer,827.41,2026-01-24 19:58:59,paid
1288,1288,paypal,2487.38,2025-08-18 00:32:58,paid
1289,1289,bank_transfer,1525.62,2025-05-18 19:10:32,refunded
1290,1290,paypal,1151.16,2025-06-08 19:15:53,paid
1291,1291,bank_transfer,2066.78,2025-09-28 16:28:26,paid
1292,1292,card,241.98,2025-12-29 10:53:56,paid
1293,1293,card,2392.23,2025-09-04 10:37:27,refunded
1294,1294,bank_transfer,427.66,2025-12-18 04:33:45,refunded
1295,1295,card,4029.36,2025-12-19 23:21:29,paid
1296,1296,paypal,1241.07,2025-09-09 11:19:32,paid
1297,1297,bank_transfer,342.62,2025-07-25 15:37:17,paid
1298,1298,card,565.76,2026-04-22 02:27:27,paid
1299,1299,paypal,2358.6,2025-05-18 13:21:38,refunded
1300,1300,bank_transfer,1428.49,2025-05-01 06:29:24,paid
1301,1301,card,661.4,2026-01-22 12:57:06,refunded
1302,1302,card,814.38,2026-04-24 16:33:49,refunded
1303,1303,card,775.6,2026-01-14 22:42:56,refunded
1304,1304,card,2377.44,2025-10-09 23:12:21,paid
1305,1305,card,385.66,2025-06-28 23:12:09,paid
1306,1306,paypal,4510.91,2026-03-26 00:56:26,paid
1307,1307,card,1549.79,2025-07-09 06:42:26,paid
1308,1308,bank_transfer,2404.84,2025-06-12 17:55:01,paid
1309,1309,bank_transfer,339.23,2025-07-04 15:41:32,refunded
1310,1310,card,1696.94,2025-06-25 19:06:39,paid
1311,1311,paypal,2783.96,2025-08-19 23:19:29,refunded
1312,1312,bank_transfer,2651.71,2025-07-07 01:02:03,refunded
1313,1313,bank_transfer,2278.85,2026-02-17 15:24:41,refunded
1314,1314,card,252.36,2026-03-03 16:59:12,paid
1315,1315,paypal,596.55,2025-10-20 05:33:28,refunded
1316,1316,card,983.62,2025-10-10 23:54:40,paid
1317,1317,card,818.94,2026-04-05 00:49:56,paid
1318,1318,bank_transfer,1077.07,2025-10-30 11:25:59,paid
1319,1319,card,3321.61,2026-01-22 04:46:42,paid
1320,1320,card,1184.84,2026-01-07 18:30:58,paid
1321,1321,paypal,1692.39,2025-10-28 19:35:07,refunded
1322,1322,card,126.75,2025-08-26 08:00:09,refunded
1323,1323,bank_transfer,3318.26,2025-09-30 14:11:26,paid
1324,1324,card,3704.39,2025-06-18 21:44:23,paid
1325,1325,card,2150.46,2026-02-18 08:34:51,paid
1326,1326,card,4241.35,2025-08-28 10:00:53,paid
1327,1327,card,1737.64,2025-12-21 21:25:08,paid
1328,1328,paypal,139.56,2025-05-23 20:26:53,paid
1329,1329,bank_transfer,673.02,2025-09-26 04:57:01,paid
1330,1330,card,906.03,2025-05-08 11:44:15,paid
1331,1331,paypal,2654.42,2025-06-06 22:41:45,paid
1332,1332,card,3284.31,2025-05-28 10:57:20,paid
1333,1333,card,2529.28,2025-07-05 10:24:01,paid
1334,1334,bank_transfer,2177.79,2025-08-14 19:58:43,refunded
1335,1335,bank_transfer,853.42,2026-01-28 02:32:19,paid
1336,1336,bank_transfer,1901.81,2025-06-05 13:37:18,paid
1337,1337,card,326.0,2025-06-02 13:15:56,refunded
1338,1338,card,2092.85,2025-09-19 08:52:13,paid
1339,1339,card,2159.86,2026-04-16 11:01:53,paid
1340,1340,bank_transfer,1398.66,2026-03-24 12:31:40,paid
1341,1341,bank_transfer,879.94,2025-11-09 05:49:32,paid
1342,1342,bank_transfer,2604.37,2026-03-10 08:34:39,paid
1343,1343,paypal,3278.48,2025-08-03 06:39:45,paid
1344,1344,paypal,2298.35,2025-11-20 22:07:49,paid
1345,1345,paypal,1248.66,2026-03-03 04:48:38,paid
1346,1346,paypal,732.44,2025-11-14 13:49:10,refunded
1347,1347,card,3579.48,2026-01-01 00:30:20,paid
1348,1348,card,2843.15,2025-09-25 11:54:14,paid
1349,1349,paypal,1718.12,2025-05-21 00:26:49,refunded
1350,1350,bank_transfer,2491.48,2025-04-30 03:13:06,paid
1351,1351,card,2191.4,2026-02-17 01:17:25,paid
1352,1352,card,2619.15,2026-04-13 22:37:55,paid
1353,1353,bank_transfer,166.77,2025-11-22 05:17:28,refunded
1354,1354,paypal,2176.46,2025-05-03 13:11:23,refunded
1355,1355,paypal,977.06,2025-06-08 19:25:27,paid
1356,1356,card,2330.8,2025-10-29 01:31:18,paid
1357,1357,paypal,966.26,2025-12-12 10:37:19,paid
1358,1358,bank_transfer,1253.51,2025-11-14 06:03:16,refunded
1359,1359,card,700.84,2025-09-28 12:43:28,refunded
1360,1360,card,1268.57,2025-10-31 14:02:41,paid
1361,1361,paypal,2956.75,2026-01-28 20:17:32,paid
1362,1362,paypal,3959.34,2025-11-05 19:41:31,paid
1363,1363,paypal,2949.65,2025-11-30 17:33:59,refunded
1364,1364,bank_transfer,4579.79,2025-06-16 09:31:03,paid
1365,1365,card,415.53,2025-07-12 19:41:06,paid
1366,1366,bank_transfer,27.04,2026-04-02 10:10:14,refunded
1367,1367,card,2764.44,2025-05-28 11:44:51,paid
1368,1368,paypal,586.68,2025-07-03 20:13:34,refunded
1369,1369,bank_transfer,1364.26,2025-12-08 02:59:15,refunded
1370,1370,paypal,1790.0,2025-12-14 23:17:19,paid
1371,1371,paypal,489.66,2026-04-05 10:10:43,paid
1372,1372,bank_transfer,2009.76,2025-09-13 22:06:08,refunded
1373,1373,paypal,3761.06,2025-10-17 04:50:08,paid
1374,1374,bank_transfer,677.38,2026-04-24 03:46:12,refunded
1375,1375,card,2419.74,2026-02-26 18:58:39,refunded
1376,1376,card,148.24,2026-04-11 04:58:07,refunded
1377,1377,card,3378.02,2025-05-02 23:58:47,paid
1378,1378,paypal,2495.9,2026-04-24 07:20:42,paid
1379,1379,bank_transfer,275.06,2026-03-05 02:56:46,paid
1380,1380,bank_transfer,770.36,2025-08-11 19:09:51,paid
1381,1381,card,1249.78,2025-10-17 23:40:44,paid
1382,1382,paypal,1387.69,2025-06-19 03:40:05,paid
1383,1383,bank_transfer,140.68,2026-01-31 15:31:18,refunded
1384,1384,paypal,1038.56,2025-10-03 08:29:55,refunded
1385,1385,bank_transfer,3958.34,2026-03-01 12:41:54,paid
1386,1386,card,1077.0,2025-08-07 22:17:33,paid
1387,1387,card,2019.37,2026-03-24 21:20:43,paid
1388,1388,paypal,835.76,2025-06-30 10:43:52,paid
1389,1389,bank_transfer,254.94,2025-12-31 17:49:37,paid
1390,1390,paypal,3549.42,2026-03-09 01:11:06,paid
1391,1391,bank_transfer,1989.06,2025-10-09 18:44:33,paid
1392,1392,paypal,3916.75,2025-05-27 06:37:21,refunded
1393,1393,card,781.93,2025-06-23 22:18:57,paid
1394,1394,card,2805.22,2026-02-05 09:10:26,refunded
1395,1395,card,1811.83,2025-06-09 19:40:02,paid
1396,1396,card,618.11,2026-04-19 19:45:47,paid
1397,1397,card,1264.17,2025-06-30 16:07:18,paid
1398,1398,bank_transfer,1257.23,2025-05-18 11:30:13,refunded
