order_id,customer_id,order_date,status
1314,241,2026-03-03 16:12:12,processing
1315,572,2025-10-20 04:46:28,cancelled
1316,870,2025-10-10 23:27:40,shipped
1317,848,2026-04-04 23:19:56,shipped
1318,721,2025-10-30 11:11:59,shipped
1319,679,2026-01-22 04:35:42,delivered
1320,251,2026-01-07 16:52:58,delivered
1321,187,2025-10-28 18:02:07,cancelled
1322,346,2025-08-26 07:40:09,cancelled
1323,62,2025-09-30 12:18:26,delivered
1324,466,2025-06-18 20:37:23,processing
1325,387,2026-02-18 07:43:51,shipped
1326,189,2025-08-28 09:53:53,delivered
1327,823,2025-12-21 20:38:08,processing
1328,618,2025-05-23 20:05:53,processing
1329,555,2025-09-26 04:55:01,delivered
1330,775,2025-05-08 11:09:15,processing
1331,88,2025-06-06 22:39:45,delivered
1332,366,2025-05-28 09:27:20,processing
1333,691,2025-07-05 09:08:01,delivered
1334,816,2025-08-14 18:58:43,cancelled
1335,81,2026-01-28 02:11:19,delivered
1336,987,2025-06-05 11:47:18,processing
1337,963,2025-06-02 12:48:56,cancelled
1338,626,2025-09-19 08:33:13,delivered
1339,785,2026-04-16 09:01:53,processing
1340,303,2026-03-24 11:44:40,shipped
1341,362,2025-11-09 04:10:32,delivered
1342,472,2026-03-10 07:31:39,processing
1343,41,2025-08-03 05:52:45,processing
1344,525,2025-11-20 20:14:49,processing
1345,897,2026-03-03 03:59:38,delivered
1346,163,2025-11-14 11:57:10,cancelled
1347,474,2026-01-01 00:19:20,delivered
1348,185,2025-09-25 11:13:14,delivered
1349,351,2025-05-20 23:27:49,cancelled
1350,40,2025-04-30 01:33:06,shipped
1351,390,2026-02-17 00:49:25,delivered
1352,889,2026-04-13 22:28:55,delivered
1353,281,2025-11-22 04:19:28,cancelled
1354,893,2025-05-03 12:27:23,cancelled
1355,987,2025-06-08 18:23:27,processing
1356,487,2025-10-28 23:58:18,shipped
1357,684,2025-12-12 08:37:19,shipped
1358,152,2025-11-14 04:30:16,cancelled
1359,4,2025-09-28 12:15:28,cancelled
1360,764,2025-10-31 13:37:41,shipped
1361,996,2026-01-28 19:12:32,delivered
1362,839,2025-11-05 17:54:31,delivered
1363,556,2025-11-30 17:10:59,cancelled
1364,567,2025-06-16 08:11:03,shipped
1365,961,2025-07-12 18:17:06,delivered
1366,17,2026-04-02 08:33:14,cancelled
1367,639,2025-05-28 10:04:51,delivered
1368,466,2025-07-03 19:57:34,cancelled
1369,360,2025-12-08 02:22:15,cancelled
1370,275,2025-12-14 23:12:19,processing
1371,16,2026-04-05 09:48:43,delivered
1372,983,2025-09-13 20:43:08,cancelled
1373,403,2025-10-17 03:43:08,delivered
1374,163,2026-04-24 03:30:12,cancelled
1375,647,2026-02-26 18:46:39,cancelled
1376,27,2026-04-11 03:38:07,cancelled
1377,725,2025-05-02 23:27:47,delivered
1378,669,2026-04-24 05:55:42,shipped
1379,53,2026-03-05 02:53:46,processing
1380,654,2025-08-11 18:53:51,delivered
1381,110,2025-10-17 22:36:44,shipped
1382,865,2025-06-19 01:58:05,processing
1383,23,2026-01-31 15:21:18,cancelled
1384,216,2025-10-03 08:27:55,cancelled
1385,926,2026-03-01 11:24:54,shipped
1386,560,2025-08-07 20:59:33,delivered
1387,31,2026-03-24 20:38:43,delivered
1388,142,2025-06-30 10:07:52,shipped
1389,494,2025-12-31 16:38:37,shipped
1390,668,2026-03-09 00:48:06,processing
1391,203,2025-10-09 17:41:33,processing
1392,444,2025-05-27 06:11:21,cancelled
1393,581,2025-06-23 21:12:57,processing
1394,260,2026-02-05 08:46:26,cancelled
1395,829,2025-06-09 18:15:02,processing
1396,381,2026-04-19 19:04:47,processing
1397,705,2025-06-30 14:55:18,delivered
1398,68,2025-05-18 10:54:13,cancelled
1399,734,2025-07-15 20:55:01,delivered
1400,822,2025-11-19 00:56:01,cancelled
1401,176,2025-08-03 06:08:07,processing
1402,877,2025-07-25 13:09:24,delivered
1403,541,2026-02-07 07:05:15,delivered
1404,822,2026-02-16 17:38:22,cancelled
1405,570,2026-04-06 04:38:03,processing
1406,657,2025-10-30 14:31:35,delivered
1407,11,2025-09-07 13:35:16,shipped
1408,447,2025-07-25 05:24:20,shipped
1409,832,2025-10-11 17:11:11,processing
1410,77,2025-09-08 22:51:09,processing
1411,472,2026-01-23 03:45:14,delivered
1412,871,2025-12-12 07:59:27,cancelled
1413,792,2026-02-04 23:54:48,cancelled
1414,85,2025-09-24 13:04:47,processing
1415,14,2026-03-30 03:56:02,shipped
1416,834,2026-02-13 22:52:26,processing
1417,939,2025-11-20 09:49:03,processing
1418,434,2025-05-16 08:46:53,shipped
1419,113,2025-10-23 19:15:04,shipped
1420,30,2025-11-28 21:10:23,cancelled
1421,218,2025-09-10 18:03:20,shipped
1422,101,2026-03-11 18:09:29,delivered
1423,609,2025-12-30 12:20:45,processing
1424,118,2025-07-02 05:52:46,delivered
1425,545,2025-09-17 19:08:43,delivered
1426,226,2025-08-08 11:57:04,processing
1427,723,2025-11-13 07:51:57,processing
1428,930,2025-07-04 14:02:05,cancelled
1429,171,2025-08-25 23:42:56,shipped
1430,439,2025-06-16 08:47:09,processing
1431,79,2025-06-14 14:44:31,shipped
1432,2,2026-01-13 13:40:17,cancelled
1433,18,2025-11-30 04:43:07,processing
1434,312,2026-01-22 11:44:21,processing
1435,470,2026-02-13 10:00:26,delivered
1436,703,2025-07-27 00:08:20,delivered
1437,366,2025-11-09 05:07:41,cancelled
1438,713,2025-08-31 15:12:01,cancelled
1439,111,2026-04-03 22:07:37,processing
1440,428,2025-08-04 00:40:36,processing
1441,444,2025-09-15 06:52:20,cancelled
1442,478,2026-03-03 04:18:37,shipped
1443,302,2026-02-13 21:35:31,delivered
1444,314,2025-08-09 21:45:48,delivered
1445,900,2025-05-15 23:58:37,processing
1446,941,2025-05-09 21:30:58,delivered
1447,832,2026-01-15 03:37:14,cancelled
1448,178,2025-10-11 09:17:49,cancelled
1449,568,2025-08-04 12:17:54,shipped
1450,644,2025-08-24 08:00:39,cancelled
1451,711,2026-01-06 05:15:03,processing
1452,473,2025-09-17 09:11:09,delivered
1453,525,2025-08-16 10:50:14,processing
1454,413,2026-01-05 23:31:33,delivered
1455,666,2025-10-26 03:21:34,delivered
1456,886,2025-09-06 03:55:47,delivered
1457,529,2026-02-08 23:38:55,shipped
1458,737,2025-06-23 05:59:51,delivered
1459,902,2026-03-31 12:17:41,delivered
1460,518,2025-07-13 02:54:42,cancelled
1461,840,2026-03-22 01:14:22,shipped
1462,190,2026-04-04 11:13:05,shipped
1463,297,2025-05-27 11:26:49,processing
1464,282,2025-06-09 22:52:23,cancelled
1465,291,2025-06-21 00:53:08,cancelled
1466,311,2025-07-11 20:31:26,delivered
1467,284,2025-06-26 13:25:36,delivered
1468,724,2026-04-25 16:07:46,cancelled
1469,880,2026-01-29 13:27:38,shipped
1470,386,2025-10-18 11:02:47,cancelled
1471,850,2025-08-16 13:15:05,cancelled
1472,751,2026-02-20 15:06:52,shipped
1473,696,2025-11-22 08:12:22,cancelled
1474,914,2025-12-22 10:38:57,cancelled
1475,768,2026-02-18 22:05:41,delivered
1476,461,2026-02-07 16:59:50,cancelled
1477,449,2026-02-05 13:40:14,processing
1478,542,2025-11-04 11:19:47,shipped
1479,99,2026-01-17 14:49:14,shipped
1480,793,2026-04-27 18:44:34,cancelled
1481,848,2025-12-24 18:41:53,cancelled
1482,386,2026-02-06 12:40:13,delivered
1483,53,2026-03-10 10:26:54,processing
1484,849,2025-05-30 15:31:53,processing
1485,590,2025-10-19 17:48:41,shipped
1486,31,2025-10-14 22:35:29,delivered
1487,784,2026-04-12 16:01:57,delivered
1488,900,2026-02-22 02:33:30,delivered
1489,625,2025-09-29 07:29:12,delivered
1490,970,2026-02-18 10:58:40,shipped
1491,231,2025-07-16 19:11:03,processing
1492,793,2025-07-31 00:28:21,shipped
1493,129,2026-01-10 18:05:11,cancelled
1494,377,2025-08-19 15:51:10,processing
1495,238,2026-01-03 04:57:23,delivered
1496,833,2026-01-01 19:52:30,delivered
1497,185,2026-01-16 04:45:50,processing
1498,671,2026-02-09 22:53:39,shipped
1499,673,2025-07-01 07:04:53,delivered
1500,507,2025-11-03 16:59:04,processing
1501,565,2025-07-02 14:25:50,processing
1502,516,2025-05-09 14:42:29,delivered
1503,974,2025-07-11 02:37:10,cancelled
1504,313,2026-03-30 15:13:32,shipped
1505,807,2026-03-17 00:56:52,shipped
1506,666,2025-11-29 06:19:07,cancelled
1507,35,2025-11-22 23:23:24,processing
1508,876,2025-09-22 01:46:37,cancelled
1509,211,2026-01-18 17:57:07,cancelled
1510,33,2025-07-02 14:22:59,processing
1511,772,2026-03-12 00:11:11,shipped
1512,637,2025-05-25 22:50:13,cancelled
1513,435,2026-04-11 08:03:07,processing
1514,244,2025-10-29 01:20:46,shipped
1515,88,2025-09-12 00:35:17,shipped
1516,676,2026-01-30 01:29:55,processing
1517,474,2025-05-02 14:06:05,delivered
1518,865,2026-01-07 02:04:08,shipped
1519,185,2025-11-24 12:43:44,processing
1520,179,2025-05-21 07:00:35,shipped
1521,882,2026-03-04 20:12:17,cancelled
1522,695,2026-03-22 13:12:58,processing
1523,116,2025-05-23 19:31:55,delivered
1524,850,2025-12-19 07:44:50,cancelled
1525,26,2026-02-26 04:16:52,processing
1526,32,2025-09-24 23:50:56,shipped
1527,109,2025-08-01 14:08:40,shipped
1528,673,2026-03-14 17:55:58,shipped
1529,125,2025-05-13 21:12:42,delivered
1530,933,2025-08-04 16:38:05,shipped
1531,767,2025-09-02 10:33:51,delivered
1532,361,2026-01-30 06:32:41,delivered
1533,584,2025-12-30 10:19:45,shipped
1534,121,2025-07-12 04:06:00,delivered
1535,465,2025-05-10 13:57:48,delivered
1536,568,2025-09-24 20:00:36,cancelled
1537,442,2025-12-20 03:41:45,delivered
1538,543,2026-03-01 14:11:28,cancelled
1539,122,2025-07-25 20:01:29,processing
1540,364,2025-08-31 21:43:57,cancelled
1541,752,2026-01-31 23:49:15,shipped
1542,450,2025-11-25 11:15:15,shipped
1543,578,2025-11-09 01:12:02,cancelled
1544,43,2026-03-15 22:17:09,shipped
1545,122,2025-06-22 22:23:42,processing
1546,962,2025-08-09 06:56:56,processing
1547,859,2025-12-26 01:49:09,shipped
1548,819,2026-04-09 19:16:54,shipped
1549,209,2025-07-25 19:01:33,processing
1550,724,2025-09-03 05:53:01,delivered
1551,750,2026-03-22 22:18:33,delivered
1552,520,2025-07-25 19:46:56,processing
1553,103,2026-04-04 20:55:52,processing
1554,601,2025-08-24 08:45:44,cancelled
1555,497,2025-05-02 06:38:32,shipped
1556,741,2025-05-11 13:51:34,shipped
1557,572,2026-03-26 20:08:59,shipped
1558,629,2026-04-20 07:17:49,cancelled
1559,300,2026-03-28 22:20:07,cancelled
1560,116,2026-01-24 13:01:55,processing
1561,476,2026-02-27 15:42:35,processing
1562,722,2025-12-30 01:15:54,shipped
1563,520,2026-02-09 04:40:14,shipped
1564,829,2025-06-07 00:20:47,cancelled
1565,225,2025-11-13 13:53:17,processing
1566,227,2025-05-24 12:47:39,shipped
1567,822,2026-01-30 10:14:49,cancelled
1568,785,2026-04-01 13:36:56,delivered
1569,204,2025-09-28 14:39:47,shipped
1570,221,2025-10-15 18:39:39,shipped
1571,963,2025-10-28 20:06:23,delivered
1572,236,2025-11-09 20:54:55,shipped
1573,833,2025-08-16 23:52:29,cancelled
1574,740,2025-11-13 09:06:02,cancelled
1575,555,2026-04-14 03:45:18,shipped
1576,621,2025-05-23 16:38:10,processing
1577,208,2026-03-20 21:44:44,delivered
1578,228,2025-10-09 17:39:35,cancelled
1579,746,2025-09-08 19:19:17,cancelled
1580,407,2025-07-03 14:00:07,shipped
1581,830,2025-08-13 23:37:29,delivered
1582,965,2025-08-04 08:55:25,cancelled
1583,860,2025-08-04 11:37:59,shipped
1584,319,2026-04-18 17:36:56,processing
1585,614,2026-01-12 21:36:36,cancelled
1586,774,2025-09-14 06:58:02,cancelled
1587,527,2025-08-07 07:17:46,delivered
1588,385,2025-08-07 09:29:05,shipped
1589,125,2025-10-10 17:04:52,shipped
1590,435,2025-05-18 11:03:09,cancelled
1591,561,2026-03-14 10:00:46,cancelled
1592,945,2025-11-20 04:39:49,processing
1593,210,2025-07-18 08:20:13,processing
1594,873,2026-03-11 22:20:10,shipped
1595,184,2025-11-21 11:49:29,shipped
1596,97,2026-04-04 01:27:57,cancelled
1597,69,2025-09-15 03:10:05,processing
1598,934,2026-01-20 01:11:09,cancelled
1599,157,2025-05-23 07:16:59,delivered
1600,105,2025-10-29 04:52:31,shipped
1601,803,2025-12-17 18:42:54,shipped
1602,487,2025-12-24 07:03:26,delivered
1603,451,2025-07-21 03:13:43,cancelled
1604,387,2025-10-19 13:57:20,cancelled
1605,220,2026-01-26 07:38:51,shipped
1606,808,2026-02-26 06:31:07,processing
1607,183,2025-11-28 05:55:09,delivered
1608,574,2025-06-08 07:15:19,shipped
1609,539,2025-05-03 17:38:05,shipped
1610,933,2026-01-01 22:24:14,processing
1611,658,2026-01-19 04:44:24,cancelled
1612,32,2026-01-05 11:26:44,cancelled
1613,30,2026-02-15 03:42:02,shipped
1614,867,2026-04-16 05:34:37,delivered
1615,64,2026-03-04 13:16:44,processing
1616,629,2026-02-03 15:34:39,delivered
1617,964,2026-01-12 16:52:36,cancelled
1618,86,2025-08-30 03:46:44,shipped
1619,765,2025-07-30 06:05:10,delivered
1620,582,2026-01-02 15:45:46,delivered
1621,191,2025-12-15 01:22:05,processing
1622,899,2025-06-14 14:03:40,shipped
1623,723,2025-06-23 19:26:02,processing
1624,424,2025-11-22 02:16:41,shipped
1625,266,2025-10-21 23:20:31,cancelled
1626,358,2025-11-08 18:39:24,cancelled
1627,583,2025-11-12 17:17:26,shipped
1628,565,2026-01-09 10:08:21,processing
1629,479,2025-08-04 21:32:43,processing
1630,647,2026-04-02 04:01:48,shipped
1631,675,2025-11-22 23:07:02,delivered
1632,487,2026-02-07 06:23:31,processing
1633,479,2025-09-24 14:15:52,shipped
1634,608,2026-03-05 21:27:16,cancelled
1635,495,2025-12-25 06:53:52,cancelled
1636,793,2025-12-04 05:42:49,processing
1637,966,2025-12-08 15:47:39,shipped
1638,785,2025-10-09 23:15:18,shipped
1639,675,2025-12-11 09:28:07,shipped
1640,190,2025-11-18 14:58:42,shipped
1641,158,2025-11-13 11:55:59,processing
1642,103,2026-02-23 05:11:34,cancelled
1643,782,2025-06-26 21:15:13,delivered
1644,290,2026-04-06 07:26:32,cancelled
1645,624,2026-04-07 01:23:24,shipped
1646,843,2026-02-18 12:37:36,delivered
1647,217,2026-01-20 21:22:24,processing
1648,292,2025-12-16 06:12:23,processing
1649,408,2025-05-21 08:20:22,delivered
1650,327,2025-08-24 13:20:31,shipped
1651,56,2025-08-27 19:53:15,processing
1652,344,2025-10-31 14:00:20,processing
1653,778,2025-12-08 11:05:29,cancelled
1654,971,2026-01-25 17:40:25,processing
1655,289,2025-06-18 06:43:12,delivered
1656,52,2026-03-18 22:40:44,processing
1657,274,2025-10-30 20:18:01,shipped
1658,305,2025-06-07 07:57:46,delivered
1659,548,2025-08-12 04:37:32,delivered
1660,282,2026-03-19 19:30:46,processing
1661,40,2025-10-19 05:21:33,shipped
1662,23,2026-01-17 04:07:01,shipped
1663,268,2025-06-20 02:23:27,processing
1664,765,2025-08-04 06:02:20,shipped
1665,280,2025-09-21 00:56:21,delivered
1666,474,2025-07-27 00:03:00,processing
1667,727,2025-05-11 20:03:37,processing
1668,624,2026-03-08 08:20:57,cancelled
1669,328,2025-06-01 11:06:18,processing
1670,175,2026-03-28 09:31:13,cancelled
1671,575,2026-02-04 18:21:01,processing
1672,379,2025-12-16 00:18:20,processing
1673,640,2025-11-23 13:50:49,shipped
1674,503,2026-02-12 01:34:31,shipped
1675,217,2025-09-22 18:50:54,delivered
1676,223,2026-01-28 14:36:01,cancelled
1677,546,2025-08-03 19:13:41,cancelled
1678,846,2025-07-04 15:54:34,cancelled
1679,546,2025-08-09 16:35:21,processing
1680,194,2025-06-18 00:43:12,delivered
1681,256,2026-04-13 23:36:45,shipped
1682,885,2025-07-15 19:27:52,shipped
1683,246,2026-03-16 15:58:36,shipped
1684,32,2025-11-29 21:46:28,shipped
1685,513,2026-01-04 14:48:52,delivered
1686,34,2025-07-24 14:34:08,cancelled
1687,124,2025-12-13 18:01:04,delivered
1688,41,2025-10-19 06:26:36,processing
1689,269,2025-06-29 21:18:25,delivered
1690,146,2025-11-16 04:54:27,shipped
1691,76,2025-07-28 03:12:59,cancelled
1692,339,2025-07-29 05:19:36,cancelled
1693,296,2025-12-04 06:46:56,delivered
1694,315,2026-03-01 09:44:30,shipped
1695,712,2025-06-06 18:26:26,shipped
1696,234,2025-06-25 07:27:07,delivered
1697,266,2025-06-10 11:13:55,processing
1698,514,2026-01-03 14:20:14,processing
1699,919,2026-01-08 19:47:24,cancelled
1700,317,2025-11-27 04:08:37,shipped
1701,747,2025-11-07 20:33:58,delivered
1702,935,2025-05-09 08:54:53,delivered
1703,975,2025-09-26 21:15:43,processing
1704,254,2026-04-19 23:04:37,shipped
1705,468,2026-03-10 22:40:54,shipped
1706,94,2025-06-27 16:56:47,shipped
1707,63,2026-04-05 01:17:00,shipped
1708,550,2025-12-03 17:26:08,delivered
1709,86,2025-07-18 06:41:56,cancelled
1710,308,2025-07-03 15:25:24,delivered
1711,773,2025-11-14 12:03:39,cancelled
1712,975,2026-03-30 08:55:37,processing
1713,516,2025-11-13 13:43:04,processing
1714,998,2026-04-21 14:15:11,cancelled
1715,97,2025-05-16 20:44:04,cancelled
1716,315,2026-01-29 01:57:13,processing
1717,585,2025-12-08 04:33:23,shipped
1718,162,2025-11-30 00:33:33,shipped
1719,270,2026-04-21 13:58:00,cancelled
1720,363,2025-07-19 01:20:54,processing
1721,963,2025-07-01 20:22:08,cancelled
1722,825,2025-06-23 06:35:28,shipped
1723,263,2025-06-13 17:29:50,processing
1724,572,2025-05-15 01:54:54,shipped
1725,249,2026-03-10 16:11:05,shipped
1726,705,2025-06-12 02:46:58,cancelled
1727,58,2025-05-03 11:25:13,processing
1728,138,2025-07-08 13:54:21,delivered
1729,588,2025-07-26 00:27:08,shipped
1730,837,2025-07-04 22:25:48,processing
1731,805,2026-04-07 22:15:27,processing
1732,234,2025-04-28 12:12:24,cancelled
1733,766,2025-05-04 00:13:57,delivered
1734,826,2025-05-22 04:00:18,cancelled
1735,17,2026-01-21 07:18:02,cancelled
1736,290,2025-11-16 10:06:33,processing
1737,998,2025-09-24 13:44:08,delivered
1738,838,2025-10-23 20:13:42,processing
1739,590,2025-10-13 05:24:51,processing
1740,849,2025-09-22 00:48:09,cancelled
1741,438,2025-06-11 04:47:55,shipped
1742,206,2025-05-15 06:49:55,processing
1743,27,2026-04-16 02:42:37,delivered
1744,323,2025-05-09 06:16:35,shipped
1745,278,2025-11-10 22:42:10,shipped
1746,921,2026-03-20 09:46:03,cancelled
1747,889,2025-12-28 21:23:43,shipped
1748,790,2025-12-15 11:42:53,cancelled
1749,964,2026-01-13 11:05:53,cancelled
1750,520,2026-03-30 17:19:50,processing
1751,823,2025-11-30 10:27:47,cancelled
1752,969,2026-04-19 19:20:47,processing
1753,975,2026-03-05 04:03:12,processing
1754,10,2026-01-15 12:08:47,shipped
1755,215,2025-10-31 10:19:46,processing
1756,959,2026-01-30 07:32:58,shipped
1757,510,2025-09-24 16:28:33,shipped
1758,30,2025-06-13 22:52:02,delivered
1759,148,2025-05-02 00:56:43,cancelled
1760,538,2025-11-26 09:49:56,shipped
1761,229,2025-05-30 03:49:50,delivered
1762,920,2026-03-11 07:14:33,cancelled
1763,922,2025-08-20 10:30:42,processing
1764,734,2025-07-10 05:23:36,delivered
1765,825,2025-09-19 10:03:52,shipped
1766,290,2025-09-23 17:00:25,delivered
1767,676,2026-03-03 03:47:07,processing
1768,384,2025-06-02 18:47:01,shipped
1769,650,2025-08-17 19:59:25,delivered
1770,586,2025-05-21 15:42:42,cancelled
1771,637,2026-04-18 22:05:03,processing
1772,350,2026-02-03 01:24:02,cancelled
1773,658,2025-07-28 01:02:06,delivered
1774,730,2026-04-11 08:04:08,processing
1775,567,2025-11-28 11:09:09,delivered
1776,752,2025-08-18 01:34:27,processing
1777,103,2026-04-23 07:17:12,shipped
1778,304,2025-08-29 16:50:15,cancelled
1779,1,2026-01-05 01:47:45,delivered
1780,421,2025-07-31 10:28:05,shipped
1781,806,2026-01-01 16:29:51,shipped
1782,987,2025-05-30 17:15:41,processing
1783,600,2025-12-12 16:17:25,shipped
1784,779,2025-11-11 21:10:49,processing
1785,537,2026-02-14 22:43:04,delivered
1786,625,2025-05-16 01:59:11,cancelled
1787,391,2026-02-27 00:08:24,processing
1788,173,2025-11-01 02:33:38,cancelled
1789,983,2025-08-13 00:24:40,processing
1790,654,2025-10-08 05:49:35,delivered
1791,857,2026-02-25 18:57:44,processing
1792,498,2026-02-13 09:02:36,shipped
1793,575,2026-02-19 08:12:06,cancelled
1794,245,2026-03-26 05:00:49,processing
1795,885,2025-11-27 09:58:36,delivered
1796,969,2026-01-01 19:51:52,processing
1797,30,2025-06-20 09:07:27,cancelled
1798,457,2025-07-12 09:55:48,delivered
1799,790,2025-08-27 23:14:27,processing
1800,632,2025-08-25 19:40:50,shipped
1801,321,2025-10-03 09:34:40,cancelled
1802,725,2026-03-30 03:31:32,cancelled
1803,331,2025-12-12 07:36:44,delivered
1804,931,2025-08-28 13:30:18,processing
1805,613,2026-03-16 19:51:14,cancelled
1806,944,2026-01-15 07:54:48,cancelled
1807,995,2026-02-28 12:49:57,delivered
1808,159,2025-06-04 14:45:20,processing
1809,712,2025-05-11 05:31:13,shipped
1810,222,2025-04-29 02:32:07,shipped
1811,879,2025-07-13 19:11:22,cancelled
1812,410,2026-02-06 11:41:44,cancelled
1813,922,2026-02-21 22:16:49,shipped
1814,848,2025-05-04 06:03:03,shipped
1815,738,2025-10-22 04:28:30,processing
1816,510,2026-03-18 02:05:10,cancelled
1817,460,2026-02-13 13:54:21,delivered
1818,67,2025-10-01 16:39:25,processing
1819,678,2026-04-18 10:14:53,cancelled
1820,897,2025-07-07 12:24:55,cancelled
1821,730,2025-04-29 01:12:56,processing
1822,255,2025-09-18 09:42:32,shipped
1823,340,2026-03-11 02:57:14,delivered
1824,972,2026-03-10 10:16:32,cancelled
1825,319,2025-08-14 00:29:48,processing
1826,189,2025-09-02 14:58:11,processing
1827,770,2026-02-09 22:16:11,delivered
1828,2,2025-12-12 04:06:51,delivered
1829,29,2025-09-21 22:49:02,processing
1830,636,2025-10-14 14:38:11,cancelled
1831,700,2026-03-17 14:48:31,shipped
1832,638,2025-05-26 15:12:45,delivered
1833,605,2025-09-03 09:27:25,shipped
1834,159,2025-05-05 06:41:23,processing
1835,375,2026-04-13 08:31:15,shipped
1836,367,2026-01-20 06:45:21,delivered
1837,206,2025-05-15 13:59:11,processing
1838,437,2025-10-13 23:30:25,cancelled
1839,330,2025-10-12 18:58:40,cancelled
1840,43,2026-04-11 00:06:23,shipped
1841,922,2026-01-12 06:50:47,shipped
1842,193,2025-09-26 02:57:52,processing
1843,469,2025-10-08 14:36:12,shipped
1844,508,2025-08-10 00:43:31,shipped
1845,927,2025-06-02 10:16:28,shipped
1846,858,2025-05-26 08:37:18,cancelled
1847,253,2025-05-02 18:04:30,processing
1848,426,2026-04-14 03:36:24,cancelled
1849,642,2026-01-04 01:50:03,cancelled
1850,707,2025-09-27 07:25:25,shipped
1851,924,2026-04-18 11:33:30,cancelled
1852,172,2025-09-18 18:11:32,processing
1853,123,2025-08-21 20:14:39,cancelled
1854,531,2026-03-30 14:14:12,delivered
1855,398,2025-05-31 07:08:36,shipped
1856,631,2026-01-28 00:29:25,processing
1857,326,2025-06-01 18:08:17,delivered
1858,206,2026-01-26 03:00:49,delivered
1859,643,2026-03-20 04:37:35,shipped
1860,252,2026-04-09 00:46:45,processing
1861,420,2025-07-23 23:45:40,delivered
1862,240,2025-08-15 06:44:27,delivered
1863,644,2025-04-28 07:17:42,delivered
1864,397,2026-03-07 09:24:40,cancelled
1865,466,2025-10-18 07:03:10,cancelled
1866,294,2025-11-24 01:05:44,shipped
1867,308,2025-08-31 11:46:18,shipped
1868,901,2025-06-05 17:54:39,shipped
1869,428,2025-09-29 13:49:05,cancelled
1870,682,2025-12-22 04:30:54,cancelled
1871,196,2026-03-11 08:18:53,shipped
1872,145,2026-04-20 21:51:31,cancelled
1873,853,2026-04-18 13:07:26,cancelled
1874,565,2025-12-13 09:31:15,shipped
1875,396,2025-08-10 02:30:54,shipped
1876,325,2026-02-21 16:02:50,cancelled
1877,956,2025-12-23 22:24:50,delivered
1878,9,2025-10-26 23:57:20,delivered
1879,155,2025-05-13 23:35:22,shipped
1880,849,2025-11-16 17:17:50,cancelled
1881,576,2025-12-22 14:22:02,shipped
1882,933,2025-05-03 12:44:23,cancelled
1883,926,2025-09-17 07:51:11,shipped
1884,774,2026-02-21 21:27:00,delivered
1885,175,2025-12-01 19:55:08,delivered
1886,581,2026-02-16 22:10:31,processing
1887,640,2025-07-12 06:45:37,processing
1888,812,2025-10-11 15:26:30,delivered
1889,872,2025-10-07 16:18:50,processing
1890,928,2025-11-26 14:26:03,shipped
1891,270,2025-07-15 06:06:28,cancelled
1892,341,2025-08-19 22:40:07,delivered
1893,205,2025-11-28 19:48:26,cancelled
1894,823,2025-06-21 09:06:57,cancelled
1895,501,2025-09-21 10:59:29,processing
1896,327,2025-11-21 04:30:50,delivered
1897,77,2026-02-03 11:44:36,shipped
1898,78,2025-12-04 01:42:05,delivered
1899,160,2025-12-02 22:59:06,cancelled
1900,205,2025-12-25 04:23:32,delivered
1901,811,2025-10-02 01:46:45,shipped
1902,641,2025-06-28 13:21:06,shipped
1903,693,2025-09-25 12:47:57,delivered
1904,148,2025-12-19 09:32:37,shipped
1905,869,2025-10-22 23:45:44,processing
1906,607,2026-02-26 12:25:21,processing
1907,247,2025-05-03 16:18:08,delivered
1908,506,2025-11-18 17:24:29,processing
1909,783,2025-07-27 14:17:53,cancelled
1910,790,2025-11-23 09:04:49,processing
1911,492,2025-10-13 00:33:13,processing
1912,175,2025-11-30 09:43:58,delivered
1913,816,2025-11-29 09:24:46,cancelled
1914,395,2025-11-15 15:37:50,cancelled
1915,892,2026-04-11 07:44:35,shipped
1916,969,2025-12-30 09:44:45,shipped
1917,154,2025-12-03 09:42:48,processing
1918,311,2025-06-12 15:16:31,processing
1919,512,2025-10-28 04:20:02,cancelled
1920,976,2025-11-19 04:26:42,processing
1921,503,2026-01-17 14:24:41,delivered
1922,440,2026-01-09 04:00:01,delivered
1923,994,2026-01-01 13:33:56,cancelled
1924,428,2025-11-02 03:47:37,shipped
1925,938,2026-02-25 05:27:21,cancelled
1926,801,2025-12-22 06:48:53,shipped
1927,902,2025-05-25 21:38:34,delivered
1928,923,2025-09-16 02:01:41,processing
1929,198,2025-05-09 14:03:12,processing
1930,229,2025-09-18 18:26:48,delivered
1931,497,2026-03-05 11:37:37,processing
1932,200,2025-12-13 08:24:29,processing
1933,874,2025-10-11 04:47:44,delivered
1934,30,2025-07-06 19:55:25,cancelled
1935,932,2025-09-15 16:07:12,shipped
1936,281,2025-10-20 19:45:42,cancelled
1937,132,2026-03-21 10:10:05,processing
1938,335,2025-05-27 19:11:18,cancelled
1939,644,2025-12-04 19:14:22,cancelled
1940,779,2025-10-21 04:29:22,delivered
1941,731,2026-04-10 23:13:29,shipped
1942,168,2025-09-21 02:55:08,shipped
1943,84,2025-05-06 18:22:25,cancelled
1944,538,2026-01-21 21:44:00,cancelled
1945,782,2025-12-14 15:32:11,processing
1946,572,2025-07-28 15:09:46,delivered
1947,44,2025-06-15 19:37:13,shipped
1948,331,2025-05-06 08:09:07,cancelled
